Item_Weight,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
12.85,Low Fat,Snack Foods,42.7428,Small,Tier 2,Supermarket Type1,703.0848,19
5.785,Regular,Fruits and Vegetables,87.1856,Small,Tier 2,Supermarket Type1,1406.1696,19
15.1,Low Fat,Meat,242.7512,Small,Tier 1,Supermarket Type1,4119.9704,26
18.25,Low Fat,Snack Foods,198.0084,Medium,Tier 1,Supermarket Type1,793.6336,24
5.615,Low Fat,Health and Hygiene,123.473,High,Tier 3,Supermarket Type1,1231.73,36
15.3,Low Fat,Household,101.6332,High,Tier 3,Supermarket Type1,1845.5976,36
17.85,Low Fat,Frozen Foods,149.105,Small,Tier 1,Supermarket Type1,2247.075,26
5.905,Low Fat,Canned,222.5456,Medium,Tier 3,Supermarket Type2,3315.684,14
16.7,Regular,Fruits and Vegetables,182.7976,Small,Tier 1,Supermarket Type1,1810.976,26
20.6,Regular,Fruits and Vegetables,187.1556,Medium,Tier 3,Supermarket Type2,4693.89,14
16.5,Low Fat,Snack Foods,92.8146,Small,Tier 1,Supermarket Type1,2097.9358,26
10.5,Low Fat,Frozen Foods,120.2098,Medium,Tier 3,Supermarket Type2,602.549,14
15.1,Low Fat,Frozen Foods,147.4076,Small,Tier 1,Supermarket Type1,2808.3444,26
10.5,Regular,Baking Goods,143.3128,Small,Tier 1,Supermarket Type1,1438.128,26
9.395,Regular,Soft Drinks,42.3112,Medium,Tier 1,Supermarket Type1,980.0576,24
12.6,Low Fat,Snack Foods,207.2612,Small,Tier 1,Supermarket Type1,4390.2852,26
7.6,Regular,Starchy Foods,171.3448,High,Tier 3,Supermarket Type1,3238.4512,36
17.2,Low Fat,Meat,162.4578,Medium,Tier 1,Supermarket Type1,2888.2404,24
20.2,Regular,Breakfast,157.663,Small,Tier 1,Supermarket Type1,1095.241,26
12.8,Low Fat,Starchy Foods,263.0252,High,Tier 3,Supermarket Type1,2885.5772,36
6.635,Regular,Frozen Foods,37.1506,Small,Tier 1,Supermarket Type1,834.9132,26
17.5,Low Fat,Frozen Foods,258.5304,Small,Tier 1,Supermarket Type1,6199.9296,26
19.85,Low Fat,Seafood,196.0768,Medium,Tier 3,Supermarket Type2,5518.1504,14
14.15,Low Fat,Starchy Foods,125.6046,Medium,Tier 1,Supermarket Type1,1618.5598,24
11.6,Regular,Frozen Foods,83.2276,High,Tier 3,Supermarket Type1,1543.3244,36
13.65,Regular,Canned,213.7902,Small,Tier 1,Supermarket Type1,1274.3412,26
20.25,Low Fat,Health and Hygiene,108.3938,Medium,Tier 1,Supermarket Type1,2787.0388,24
16.6,Low Fat,Frozen Foods,53.5614,Medium,Tier 3,Supermarket Type2,939.4438,14
8.71,Regular,Dairy,43.8744,Medium,Tier 1,Supermarket Type1,633.8416,24
8.76,Low Fat,Health and Hygiene,127.3336,Medium,Tier 3,Supermarket Type2,2684.5056,14
19.6,Low Fat,Household,251.9698,Small,Tier 1,Supermarket Type1,4566.0564,26
15.1,Low Fat,Baking Goods,88.483,Medium,Tier 3,Supermarket Type2,988.713,14
12.15,Low Fat,Household,115.015,Medium,Tier 1,Supermarket Type1,2912.875,24
14.85,Regular,Fruits and Vegetables,160.9578,Medium,Tier 1,Supermarket Type1,4813.734,24
9.3,Low Fat,Fruits and Vegetables,89.3172,Small,Tier 2,Supermarket Type1,2051.9956,19
11.8,Regular,Canned,116.4834,Small,Tier 2,Supermarket Type1,1958.1178,19
5.51,Low Fat,Health and Hygiene,95.8726,High,Tier 3,Supermarket Type1,2153.1972,36
9.3,Low Fat,Frozen Foods,181.6292,High,Tier 3,Supermarket Type1,2371.5796,36
13.65,Regular,Frozen Foods,262.8936,Medium,Tier 1,Supermarket Type1,4958.8784,24
17.1,Low Fat,Breads,85.5566,Medium,Tier 1,Supermarket Type1,1860.2452,24
10.5,Regular,Snack Foods,166.4842,Medium,Tier 3,Supermarket Type2,2652.5472,14
19.1,Low Fat,Others,182.7608,Small,Tier 1,Supermarket Type1,1837.608,26
6.115,Regular,Soft Drinks,190.353,Small,Tier 2,Supermarket Type1,569.259,19
17.5,Low Fat,Frozen Foods,258.3304,High,Tier 3,Supermarket Type1,3358.2952,36
14.3,Low Fat,Frozen Foods,84.9224,Small,Tier 1,Supermarket Type1,1193.1136,26
14.3,Low Fat,Frozen Foods,86.0224,Small,Tier 2,Supermarket Type1,1022.6688,19
9.195,Regular,Fruits and Vegetables,99.2016,Small,Tier 1,Supermarket Type1,809.6128,26
13.85,Regular,Frozen Foods,164.921,Medium,Tier 1,Supermarket Type1,2609.936,24
19.85,Low Fat,Seafood,197.2768,Small,Tier 1,Supermarket Type1,6503.5344,26
17.25,Low Fat,Household,253.4724,Medium,Tier 1,Supermarket Type1,6040.1376,24
19.5,Low Fat,Household,181.8608,High,Tier 3,Supermarket Type1,4042.7376,36
11.3,Regular,Frozen Foods,257.2962,Medium,Tier 1,Supermarket Type1,2330.9658,24
17.5,Low Fat,Snack Foods,103.699,Medium,Tier 3,Supermarket Type2,1031.99,14
10.1,Low Fat,Canned,114.915,Medium,Tier 1,Supermarket Type1,2796.36,24
11.1,Low Fat,Baking Goods,156.7604,High,Tier 3,Supermarket Type1,1901.5248,36
11.6,Regular,Snack Foods,226.9404,Small,Tier 2,Supermarket Type1,1800.3232,19
13.35,Low Fat,Dairy,230.6352,High,Tier 3,Supermarket Type1,5725.88,36
14.65,Low Fat,Others,53.8614,Small,Tier 2,Supermarket Type1,1105.228,19
10.0,Low Fat,Health and Hygiene,147.1102,High,Tier 3,Supermarket Type1,2916.204,36
9.8,Low Fat,Fruits and Vegetables,175.237,Medium,Tier 1,Supermarket Type1,3881.614,24
7.275,Low Fat,Snack Foods,145.076,Small,Tier 2,Supermarket Type1,1611.236,19
20.6,Regular,Fruits and Vegetables,185.8556,High,Tier 3,Supermarket Type1,1689.8004,36
7.96,Low Fat,Canned,161.8894,Medium,Tier 3,Supermarket Type2,2750.4198,14
16.25,Low Fat,Household,116.0176,High,Tier 3,Supermarket Type1,1488.7288,36
11.8,Regular,Dairy,221.6772,High,Tier 3,Supermarket Type1,3113.2808,36
17.6,Low Fat,Snack Foods,161.8868,Small,Tier 2,Supermarket Type1,4094.67,19
20.2,Regular,Fruits and Vegetables,127.4678,Small,Tier 2,Supermarket Type1,3560.6984,19
9.695,Low Fat,Hard Drinks,177.5344,Small,Tier 2,Supermarket Type1,3033.3848,19
10.1,Low Fat,Meat,76.467,Small,Tier 2,Supermarket Type1,1761.041,19
11.0,Low Fat,Health and Hygiene,101.7358,Small,Tier 2,Supermarket Type1,1508.037,19
13.15,Low Fat,Frozen Foods,179.7976,Medium,Tier 1,Supermarket Type1,2535.3664,24
9.0,Low Fat,Soft Drinks,34.619,Medium,Tier 1,Supermarket Type1,732.38,24
20.75,Low Fat,Fruits and Vegetables,124.173,High,Tier 3,Supermarket Type1,2956.152,36
14.5,Regular,Breads,260.4594,Small,Tier 2,Supermarket Type1,3139.9128,19
20.25,Regular,Canned,94.612,Medium,Tier 3,Supermarket Type2,652.484,14
14.0,Regular,Frozen Foods,54.564,Small,Tier 1,Supermarket Type1,1597.92,26
20.7,Low Fat,Household,74.6354,High,Tier 3,Supermarket Type1,1053.2956,36
5.32,Low Fat,Health and Hygiene,101.4674,Medium,Tier 1,Supermarket Type1,2954.1546,24
13.8,Regular,Canned,90.9172,Small,Tier 2,Supermarket Type1,2141.2128,19
9.0,Low Fat,Household,169.4474,Small,Tier 2,Supermarket Type1,4211.185,19
16.0,Low Fat,Snack Foods,141.1496,Small,Tier 2,Supermarket Type1,4516.7872,19
11.8,Regular,Dairy,220.3772,Small,Tier 2,Supermarket Type1,4447.544,19
4.555,Regular,Frozen Foods,112.7544,Small,Tier 2,Supermarket Type1,1789.6704,19
15.15,Regular,Frozen Foods,145.676,High,Tier 3,Supermarket Type1,3661.9,36
17.6,Low Fat,Snack Foods,112.7176,Medium,Tier 1,Supermarket Type1,1717.764,24
10.85,Low Fat,Household,119.0808,High,Tier 3,Supermarket Type1,2343.616,36
14.5,Low Fat,Health and Hygiene,158.4604,Small,Tier 1,Supermarket Type1,2693.8268,26
9.695,Low Fat,Fruits and Vegetables,185.1898,Small,Tier 2,Supermarket Type1,2619.2572,19
13.65,Low Fat,Breads,229.4668,Medium,Tier 1,Supermarket Type1,4837.7028,24
5.59,Regular,Snack Foods,62.6168,High,Tier 3,Supermarket Type1,639.168,36
6.3,Low Fat,Canned,208.127,Small,Tier 2,Supermarket Type1,2306.997,19
7.5,Low Fat,Frozen Foods,237.7906,Small,Tier 2,Supermarket Type1,1188.453,19
13.35,Low Fat,Breads,219.6166,Small,Tier 2,Supermarket Type1,3483.4656,19
20.25,Regular,Dairy,193.8162,High,Tier 3,Supermarket Type1,3463.4916,36
15.1,Regular,Meat,134.4942,Medium,Tier 1,Supermarket Type1,2119.9072,24
15.1,Low Fat,Baking Goods,157.3604,Medium,Tier 3,Supermarket Type2,4436.8912,14
12.15,Low Fat,Frozen Foods,245.846,Medium,Tier 3,Supermarket Type2,4434.228,14
7.02,Low Fat,Dairy,82.925,Small,Tier 1,Supermarket Type1,1165.15,26
14.85,Low Fat,Canned,188.2214,Small,Tier 2,Supermarket Type1,3014.7424,19
15.0,Regular,Meat,235.6248,Medium,Tier 1,Supermarket Type1,1896.1984,24
10.0,Low Fat,Health and Hygiene,118.244,Small,Tier 1,Supermarket Type1,2756.412,26
14.6,Low Fat,Household,196.5084,Small,Tier 2,Supermarket Type1,1587.2672,19
11.6,Regular,Frozen Foods,170.3106,Medium,Tier 3,Supermarket Type2,4277.765,14
4.785,Low Fat,Breads,121.0098,Small,Tier 2,Supermarket Type1,2530.7058,19
18.25,Low Fat,Starchy Foods,162.9526,High,Tier 3,Supermarket Type1,1151.1682,36
8.325,Low Fat,Fruits and Vegetables,38.7138,High,Tier 3,Supermarket Type1,284.2966,36
13.5,Regular,Dairy,57.8562,Small,Tier 1,Supermarket Type1,355.5372,26
18.85,Low Fat,Meat,60.4562,Small,Tier 2,Supermarket Type1,1125.8678,19
20.7,Regular,Baking Goods,97.2042,Small,Tier 1,Supermarket Type1,1686.4714,26
17.1,Regular,Fruits and Vegetables,208.5638,Medium,Tier 1,Supermarket Type1,5383.6588,24
5.63,Regular,Meat,105.1306,Small,Tier 1,Supermarket Type1,3135.918,26
11.3,Regular,Meat,96.3094,High,Tier 3,Supermarket Type1,666.4658,36
7.72,Regular,Breads,78.7986,Medium,Tier 3,Supermarket Type2,856.8846,14
9.195,Regular,Snack Foods,160.2578,High,Tier 3,Supermarket Type1,4492.8184,36
17.6,Low Fat,Dairy,89.3856,High,Tier 3,Supermarket Type1,1318.284,36
18.6,Low Fat,Breakfast,101.1358,High,Tier 3,Supermarket Type1,1105.8938,36
8.695,Low Fat,Household,94.7094,High,Tier 3,Supermarket Type1,1047.3034,36
15.0,Regular,Canned,185.8266,Small,Tier 2,Supermarket Type1,1844.266,19
6.035,Low Fat,Snack Foods,155.0998,Medium,Tier 1,Supermarket Type1,1230.3984,24
10.695,Low Fat,Fruits and Vegetables,61.4536,Small,Tier 1,Supermarket Type1,428.7752,26
12.1,Low Fat,Canned,74.767,High,Tier 3,Supermarket Type1,2220.443,36
8.84,Regular,Frozen Foods,109.5228,Small,Tier 2,Supermarket Type1,1657.842,19
16.1,Regular,Frozen Foods,32.0558,Small,Tier 2,Supermarket Type1,1018.674,19
13.0,Regular,Canned,195.8426,High,Tier 3,Supermarket Type1,4152.5946,36
7.85,Low Fat,Hard Drinks,144.6444,Medium,Tier 1,Supermarket Type1,2467.4548,24
18.85,Low Fat,Hard Drinks,128.9336,Medium,Tier 3,Supermarket Type2,1278.336,14
17.0,Low Fat,Dairy,219.8114,Medium,Tier 1,Supermarket Type1,1108.557,24
14.1,Low Fat,Fruits and Vegetables,87.1198,Small,Tier 2,Supermarket Type1,2529.3742,19
20.1,Regular,Frozen Foods,151.3366,High,Tier 3,Supermarket Type1,2720.4588,36
7.145,Low Fat,Frozen Foods,160.6578,Medium,Tier 3,Supermarket Type2,2246.4092,14
15.85,Low Fat,Breads,177.637,Medium,Tier 1,Supermarket Type1,3352.303,24
19.25,Low Fat,Household,33.4558,Medium,Tier 3,Supermarket Type2,441.4254,14
13.65,Low Fat,Frozen Foods,46.1402,Medium,Tier 3,Supermarket Type2,459.402,14
12.6,Low Fat,Dairy,36.1874,Small,Tier 1,Supermarket Type1,423.4488,26
10.6,Low Fat,Dairy,231.9642,Medium,Tier 1,Supermarket Type1,3020.7346,24
18.2,Regular,Fruits and Vegetables,57.7904,High,Tier 3,Supermarket Type1,1464.76,36
17.1,Low Fat,Household,166.2842,Small,Tier 2,Supermarket Type1,4807.7418,19
7.5,Low Fat,Health and Hygiene,177.9028,Medium,Tier 3,Supermarket Type2,1416.8224,14
18.25,Low Fat,Frozen Foods,223.8062,High,Tier 3,Supermarket Type1,4288.4178,36
7.825,Low Fat,Household,253.5698,Medium,Tier 3,Supermarket Type2,3805.047,14
21.25,Low Fat,Meat,181.7608,Medium,Tier 3,Supermarket Type2,1102.5648,14
14.65,Low Fat,Household,161.3552,Medium,Tier 1,Supermarket Type1,7148.0288,24
16.35,Low Fat,Household,256.9646,High,Tier 3,Supermarket Type1,4637.9628,36
15.85,Low Fat,Soft Drinks,57.3904,Medium,Tier 3,Supermarket Type2,703.0848,14
8.895,Regular,Baking Goods,209.0296,High,Tier 3,Supermarket Type1,2285.0256,36
12.65,Low Fat,Household,108.0938,Medium,Tier 3,Supermarket Type2,1607.907,14
12.8,Low Fat,Others,108.9938,Medium,Tier 3,Supermarket Type2,1071.938,14
6.92,Low Fat,Dairy,62.5852,High,Tier 3,Supermarket Type1,438.0964,36
10.0,Regular,Snack Foods,127.2994,Small,Tier 1,Supermarket Type1,642.497,26
17.7,Low Fat,Household,125.5678,High,Tier 3,Supermarket Type1,1398.8458,36
20.7,Regular,Fruits and Vegetables,123.4388,Medium,Tier 1,Supermarket Type1,1238.388,24
15.1,Low Fat,Snack Foods,195.211,High,Tier 3,Supermarket Type1,3142.576,36
13.15,Low Fat,Fruits and Vegetables,160.192,Small,Tier 1,Supermarket Type1,1597.92,26
15.5,Low Fat,Soft Drinks,44.477,High,Tier 3,Supermarket Type1,865.54,36
17.0,Low Fat,Health and Hygiene,123.773,Medium,Tier 3,Supermarket Type2,1231.73,14
8.1,Low Fat,Fruits and Vegetables,211.4902,High,Tier 3,Supermarket Type1,3610.6334,36
11.8,Low Fat,Health and Hygiene,176.0686,Medium,Tier 1,Supermarket Type1,533.3058,24
17.6,Low Fat,Health and Hygiene,160.692,Small,Tier 2,Supermarket Type1,1597.92,19
6.675,Low Fat,Household,35.6874,High,Tier 3,Supermarket Type1,952.7598,36
8.395,Low Fat,Snack Foods,99.5042,Medium,Tier 3,Supermarket Type2,1686.4714,14
9.5,Regular,Snack Foods,183.8608,Small,Tier 2,Supermarket Type1,2572.6512,19
10.8,Regular,Baking Goods,40.2138,Small,Tier 1,Supermarket Type1,690.4346,26
20.5,Low Fat,Baking Goods,109.4596,Medium,Tier 3,Supermarket Type2,431.4384,14
12.6,Regular,Frozen Foods,102.199,Small,Tier 1,Supermarket Type1,1960.781,26
13.6,Regular,Fruits and Vegetables,156.4946,Medium,Tier 1,Supermarket Type1,2998.0974,24
11.85,Low Fat,Dairy,96.4726,Small,Tier 1,Supermarket Type1,978.726,26
20.5,Low Fat,Others,154.034,Medium,Tier 1,Supermarket Type1,2450.144,24
19.0,Low Fat,Household,190.1872,Medium,Tier 1,Supermarket Type1,5105.3544,24
7.76,Low Fat,Snack Foods,99.67,Medium,Tier 3,Supermarket Type2,1897.53,14
18.2,Low Fat,Fruits and Vegetables,197.511,Small,Tier 1,Supermarket Type1,392.822,26
12.1,Low Fat,Hard Drinks,178.566,Small,Tier 2,Supermarket Type1,3775.086,19
19.0,Low Fat,Health and Hygiene,210.8244,Medium,Tier 1,Supermarket Type1,2540.6928,24
19.1,Low Fat,Dairy,38.8138,Small,Tier 2,Supermarket Type1,365.5242,19
14.15,Low Fat,Fruits and Vegetables,124.2046,Small,Tier 1,Supermarket Type1,2490.092,26
8.575,Regular,Dairy,194.1794,Small,Tier 2,Supermarket Type1,3316.3498,19
8.895,Regular,Baking Goods,208.8296,Medium,Tier 1,Supermarket Type1,5400.9696,24
8.63,Regular,Snack Foods,115.0518,Medium,Tier 1,Supermarket Type1,1366.2216,24
18.85,Low Fat,Health and Hygiene,190.1846,Medium,Tier 1,Supermarket Type1,6687.961,24
18.0,Regular,Fruits and Vegetables,88.5514,Small,Tier 1,Supermarket Type1,796.9626,26
14.0,Regular,Frozen Foods,162.6526,Medium,Tier 1,Supermarket Type1,4275.7676,24
11.8,Low Fat,Health and Hygiene,115.3492,Medium,Tier 3,Supermarket Type2,1621.8888,14
16.5,Low Fat,Household,178.7318,Small,Tier 1,Supermarket Type1,1263.0226,26
12.15,Low Fat,Household,149.0708,Medium,Tier 1,Supermarket Type1,1203.7664,24
10.5,Low Fat,Soft Drinks,185.624,High,Tier 3,Supermarket Type1,6897.688,36
12.65,Low Fat,Meat,108.2938,Medium,Tier 3,Supermarket Type2,535.969,14
9.3,Low Fat,Baking Goods,195.8136,High,Tier 3,Supermarket Type1,2332.9632,36
18.85,Low Fat,Canned,171.0132,Medium,Tier 1,Supermarket Type1,4396.9432,24
18.35,Low Fat,Household,224.5746,Small,Tier 1,Supermarket Type1,2692.4952,26
11.65,Low Fat,Baking Goods,149.8024,Medium,Tier 3,Supermarket Type2,1821.6288,14
14.15,Low Fat,Soft Drinks,82.0276,Small,Tier 2,Supermarket Type1,1624.552,19
12.1,Low Fat,Fruits and Vegetables,177.3002,Small,Tier 2,Supermarket Type1,3044.7034,19
9.3,Regular,Meat,153.1314,Small,Tier 2,Supermarket Type1,4653.942,19
18.25,Low Fat,Snack Foods,258.4962,Medium,Tier 3,Supermarket Type2,2848.9582,14
19.2,Regular,Starchy Foods,226.2062,Medium,Tier 3,Supermarket Type2,1579.9434,14
9.6,Low Fat,Household,163.9184,Small,Tier 2,Supermarket Type1,4293.0784,19
17.25,Low Fat,Dairy,173.1764,Medium,Tier 3,Supermarket Type2,4466.1864,14
7.27,Low Fat,Soft Drinks,114.2518,Small,Tier 1,Supermarket Type1,2618.5914,26
19.5,Regular,Canned,86.054,Medium,Tier 3,Supermarket Type2,2336.958,14
7.97,Low Fat,Soft Drinks,172.0422,Medium,Tier 3,Supermarket Type2,5690.5926,14
17.85,Low Fat,Soft Drinks,189.7188,Small,Tier 1,Supermarket Type1,2285.0256,26
19.6,Regular,Frozen Foods,47.6376,Small,Tier 2,Supermarket Type1,335.5632,19
7.05,Low Fat,Snack Foods,107.4912,Medium,Tier 3,Supermarket Type2,982.7208,14
20.7,Regular,Dairy,94.9436,Medium,Tier 1,Supermarket Type1,1229.0668,24
4.635,Low Fat,Breads,126.4994,Small,Tier 2,Supermarket Type1,1670.4922,19
19.25,Regular,Frozen Foods,82.1908,Medium,Tier 1,Supermarket Type1,2432.8332,24
12.15,Low Fat,Health and Hygiene,224.4404,Medium,Tier 3,Supermarket Type2,5626.01,14
20.2,Low Fat,Household,124.4046,Medium,Tier 1,Supermarket Type1,1120.5414,24
17.7,Low Fat,Household,129.1678,Small,Tier 2,Supermarket Type1,1780.3492,19
16.75,Low Fat,Snack Foods,186.4556,Small,Tier 1,Supermarket Type1,3942.8676,26
17.75,Low Fat,Baking Goods,112.4544,Medium,Tier 1,Supermarket Type1,2348.9424,24
12.5,Low Fat,Household,42.8112,High,Tier 3,Supermarket Type1,639.168,36
10.8,Low Fat,Soft Drinks,151.9024,Small,Tier 1,Supermarket Type1,2580.6408,26
10.695,Regular,Snack Foods,73.5038,Medium,Tier 1,Supermarket Type1,1478.076,24
18.2,Regular,Fruits and Vegetables,59.9904,Medium,Tier 3,Supermarket Type2,644.4944,14
10.5,Low Fat,Frozen Foods,89.683,Small,Tier 1,Supermarket Type1,988.713,26
11.65,Low Fat,Baking Goods,152.6024,Small,Tier 2,Supermarket Type1,303.6048,19
17.75,Low Fat,Others,107.7912,High,Tier 3,Supermarket Type1,982.7208,36
5.92,Regular,Soft Drinks,50.3692,High,Tier 3,Supermarket Type1,591.2304,36
10.195,Low Fat,Snack Foods,44.6428,Small,Tier 2,Supermarket Type1,615.1992,19
15.2,Low Fat,Household,108.1912,Small,Tier 2,Supermarket Type1,1856.2504,19
13.3,Low Fat,Dairy,232.73,Small,Tier 2,Supermarket Type1,2796.36,19
8.68,Low Fat,Frozen Foods,100.0384,Small,Tier 2,Supermarket Type1,2266.3832,19
14.0,Low Fat,Fruits and Vegetables,215.7192,Small,Tier 1,Supermarket Type1,1078.596,26
9.8,Regular,Breads,84.2908,High,Tier 3,Supermarket Type1,755.0172,36
20.6,Low Fat,Fruits and Vegetables,93.9778,Small,Tier 2,Supermarket Type1,2816.334,19
8.63,Regular,Canned,170.5422,Small,Tier 2,Supermarket Type1,2069.3064,19
18.25,Regular,Dairy,110.857,Medium,Tier 1,Supermarket Type1,1977.426,24
12.6,Low Fat,Seafood,50.7982,Small,Tier 2,Supermarket Type1,473.3838,19
11.5,Low Fat,Fruits and Vegetables,191.253,High,Tier 3,Supermarket Type1,3036.048,36
7.97,Low Fat,Seafood,107.6596,Medium,Tier 3,Supermarket Type2,1833.6132,14
7.42,Low Fat,Snack Foods,248.4092,Medium,Tier 3,Supermarket Type2,996.0368,14
7.55,Regular,Fruits and Vegetables,124.3072,Medium,Tier 1,Supermarket Type1,2695.1584,24
20.5,Low Fat,Fruits and Vegetables,91.083,Small,Tier 1,Supermarket Type1,539.298,26
17.75,Low Fat,Dairy,257.2672,Medium,Tier 1,Supermarket Type1,3068.0064,24
16.1,Low Fat,Soft Drinks,192.8846,Medium,Tier 1,Supermarket Type1,5350.3688,24
7.325,Low Fat,Fruits and Vegetables,91.3146,Small,Tier 1,Supermarket Type1,1641.8628,26
12.3,Regular,Starchy Foods,92.9804,High,Tier 3,Supermarket Type1,1929.4884,36
7.02,Low Fat,Fruits and Vegetables,147.3734,Medium,Tier 1,Supermarket Type1,2524.0478,24
10.1,Regular,Fruits and Vegetables,223.7088,Small,Tier 2,Supermarket Type1,2684.5056,19
6.575,Regular,Breads,146.4444,Small,Tier 1,Supermarket Type1,1596.5884,26
7.63,Regular,Snack Foods,47.0402,Small,Tier 2,Supermarket Type1,1470.0864,19
5.945,Low Fat,Household,128.7652,Small,Tier 1,Supermarket Type1,516.6608,26
10.3,Low Fat,Dairy,263.0226,Small,Tier 1,Supermarket Type1,4229.1616,26
12.15,Low Fat,Household,150.4708,Small,Tier 1,Supermarket Type1,2257.062,26
18.0,Regular,Fruits and Vegetables,88.2514,High,Tier 3,Supermarket Type1,1505.3738,36
14.85,Low Fat,Baking Goods,142.3812,Medium,Tier 3,Supermarket Type2,1139.8496,14
12.6,Regular,Fruits and Vegetables,124.3072,High,Tier 3,Supermarket Type1,5022.7952,36
12.5,Low Fat,Household,40.8112,Small,Tier 2,Supermarket Type1,553.9456,19
11.0,Regular,Frozen Foods,155.263,Medium,Tier 1,Supermarket Type1,625.852,24
8.01,Low Fat,Hard Drinks,34.9532,Small,Tier 2,Supermarket Type1,539.298,19
11.1,Low Fat,Fruits and Vegetables,150.1366,Small,Tier 1,Supermarket Type1,1813.6392,26
15.6,Low Fat,Frozen Foods,78.067,Medium,Tier 1,Supermarket Type1,1148.505,24
6.715,Regular,Baking Goods,40.2454,High,Tier 3,Supermarket Type1,587.2356,36
11.395,Regular,Meat,232.8616,Small,Tier 2,Supermarket Type1,2812.3392,19
8.575,Low Fat,Soft Drinks,106.328,Medium,Tier 3,Supermarket Type2,958.752,14
20.0,Low Fat,Health and Hygiene,111.0544,Medium,Tier 3,Supermarket Type2,894.8352,14
11.65,Regular,Snack Foods,85.1908,Small,Tier 1,Supermarket Type1,2181.1608,26
7.63,Low Fat,Soft Drinks,95.4436,Small,Tier 2,Supermarket Type1,1418.154,19
8.895,Low Fat,Household,111.9544,Small,Tier 2,Supermarket Type1,1565.9616,19
5.785,Regular,Snack Foods,181.366,Small,Tier 2,Supermarket Type1,1977.426,19
15.2,Low Fat,Soft Drinks,36.0848,Small,Tier 1,Supermarket Type1,1193.1136,26
13.5,Regular,Snack Foods,264.491,Medium,Tier 1,Supermarket Type1,6574.775,24
21.25,Low Fat,Snack Foods,175.737,High,Tier 3,Supermarket Type1,2117.244,36
11.6,Low Fat,Canned,178.2686,Medium,Tier 1,Supermarket Type1,1955.4546,24
6.03,Low Fat,Dairy,177.9028,Small,Tier 1,Supermarket Type1,4781.7756,26
8.18,Regular,Frozen Foods,57.3588,Medium,Tier 3,Supermarket Type2,343.5528,14
15.0,Low Fat,Soft Drinks,61.9168,Small,Tier 2,Supermarket Type1,767.0016,19
7.5,Low Fat,Canned,122.4072,Medium,Tier 3,Supermarket Type2,2572.6512,14
12.85,Low Fat,Snack Foods,43.5428,Medium,Tier 1,Supermarket Type1,615.1992,24
6.385,Regular,Snack Foods,37.1874,Small,Tier 1,Supermarket Type1,247.0118,26
18.75,Low Fat,Household,207.0954,Small,Tier 1,Supermarket Type1,3125.931,26
19.5,Low Fat,Household,57.1614,High,Tier 3,Supermarket Type1,331.5684,36
8.39,Regular,Frozen Foods,115.7176,High,Tier 3,Supermarket Type1,1374.2112,36
10.395,Low Fat,Snack Foods,58.222,Medium,Tier 1,Supermarket Type1,659.142,24
18.25,Low Fat,Hard Drinks,174.208,Medium,Tier 3,Supermarket Type2,2596.62,14
18.6,Low Fat,Health and Hygiene,92.5436,Medium,Tier 1,Supermarket Type1,378.1744,24
12.15,Low Fat,Household,118.515,Medium,Tier 3,Supermarket Type2,1398.18,14
18.0,Regular,Fruits and Vegetables,89.6514,Medium,Tier 1,Supermarket Type1,1859.5794,24
11.3,Low Fat,Baking Goods,247.8118,Small,Tier 2,Supermarket Type1,2223.1062,19
5.26,Regular,Baking Goods,165.4868,Medium,Tier 3,Supermarket Type2,2293.0152,14
